date,latitude,longitude,wind_speed,central_pressure,basin
2024-01-17 18:00:00,-10.6000,94.0000, , ,SI
2021-11-09 06:00:00,8.70000,87.8000, , ,NI
2023-07-27 06:00:00,12.5000,139.700, , ,WP
2020-12-17 12:00:00,5.80000,129.000, , ,WP
2023-10-23 21:00:00,19.5152,88.5551, , ,NI
2022-04-26 03:00:00,-12.3922,101.755, , ,SI
2023-02-10 09:00:00,-16.2145,83.1422, , ,SI
2022-09-04 00:00:00,26.1000,124.500, , ,WP
2022-06-16 09:00:00,10.7850,-90.4925, , ,EP
2022-10-31 21:00:00,18.8875,116.208, , ,WP
2022-08-30 21:00:00,26.1223,131.070, , ,WP
2021-09-12 18:00:00,20.4000,87.1000,25,992,NI
2022-08-31 00:00:00,20.4000,132.400, , ,WP
2021-09-06 18:00:00,11.6500,124.950,50,994,WP
2020-06-28 18:00:00,11.2000,-144.400,25,1008,EP
2022-09-07 18:00:00,17.3000,133.700, , ,WP
2023-06-14 03:00:00,21.5124,66.1827, , ,NI
2023-09-22 06:00:00,18.8600,-126.040, , ,EP
2020-09-14 09:00:00,17.8349,-117.658, , ,EP
2021-05-15 06:00:00,13.3000,73.0000,45,990,NI
2023-04-19 15:00:00,5.06508,158.082, , ,WP
2020-12-09 06:00:00,-11.6000,109.900,40,990,SI
2020-08-27 21:00:00,17.2575,-115.742, , ,EP
2020-05-19 06:00:00,16.5000,86.9500,115,936,NI
2020-07-13 09:00:00,20.9498,-127.643, , ,EP
2020-03-18 21:00:00,-24.4032,69.3580, , ,SI
2022-08-03 06:00:00,15.7000,-129.600,30,1006,EP
2021-01-24 21:00:00,-16.9286,96.3377, , ,SI
2020-09-29 00:00:00,32.5750,154.000,60,980,WP
2021-11-09 12:00:00,9.00000,87.5000, , ,NI
2020-06-14 06:00:00,22.2000,111.188, ,1004,WP
2022-09-25 03:00:00,19.5374,-114.800, , ,EP
2023-01-06 15:00:00,-21.2428,127.279, , ,SI
2023-02-11 15:00:00,-14.8427,102.435, , ,SI
2023-04-10 03:00:00,-13.3424,123.135, , ,SI
2020-04-27 00:00:00,16.4000,-119.900,25,1008,EP
2021-06-13 18:00:00,11.7000,-126.300,45,1003,EP
2021-09-05 18:00:00,10.0000,128.600, ,1004,WP
2022-03-21 03:00:00,-15.1148,111.554, , ,SI
2020-08-09 21:00:00,50.9034,168.127, , ,WP
2021-02-25 21:00:00,-14.0271,101.318, , ,SI
2020-10-10 12:00:00,14.1000,-106.500,20,1009,EP
2020-05-18 12:00:00,14.0500,86.3500,125,926,NI
2023-04-13 15:00:00,-19.9752,119.479, , ,SI
2022-05-30 03:00:00,14.4425,-98.2649, , ,EP
2021-02-21 15:00:00,-31.6762,40.0780, , ,SI
2020-10-28 21:00:00,15.5693,105.509, , ,WP
2020-07-29 00:00:00,24.4000,-169.900,40,1006,EP
2021-08-20 21:00:00,20.6436,128.890, , ,WP
2023-09-09 06:00:00,21.2000,-124.200, , ,EP
2022-03-21 12:00:00,-16.0000,110.400,55,988,SI
2021-08-12 15:00:00,44.6401,164.514, , ,WP
2024-01-23 18:00:00,-13.5000,91.5000, , ,SI
2021-04-29 09:00:00,47.2833,170.729, , ,WP
2022-07-07 03:00:00,33.9995,145.530, , ,WP
2021-05-12 03:00:00,15.9149,-112.735, , ,EP
2023-08-16 06:00:00,25.3000,168.500, , ,WP
2020-09-17 09:00:00,23.4075,-125.242, , ,EP
2020-07-25 03:00:00,17.8721,-145.093, , ,EP
2023-08-18 03:00:00,16.6036,-109.980, , ,EP
2023-08-05 00:00:00,27.7000,126.900, , ,WP
2023-09-06 03:00:00,13.1275,-108.553, , ,EP
2021-05-10 12:00:00,15.3000,-109.300,35,1005,EP
2021-04-03 21:00:00,-12.4825,104.517, , ,SI
2020-11-10 00:00:00,13.3500,128.650,40,1000,WP
2022-08-14 00:00:00,18.1000,-111.900,30,1007,EP
2022-07-18 21:00:00,18.1573,-112.515, , ,EP
2024-02-23 06:00:00,-18.7000,113.800, , ,SI
2021-09-05 06:00:00,12.4000,140.500, ,1006,WP
2023-08-12 03:00:00,16.0182,179.551, , ,WP
2024-01-01 06:00:00,-21.3000,42.0000, , ,SI
2022-10-05 18:00:00,18.3000,-114.700,25,1008,EP
2022-08-02 12:00:00,24.4000,-125.200,35,1004,EP
2022-06-15 21:00:00,15.2425,-102.713, , ,EP
2020-12-25 03:00:00,9.72450,98.8646, , ,NI
2023-11-02 00:00:00,12.4000,-92.1000, , ,EP
2022-04-26 06:00:00,-12.0000,102.000,25,1002,SI
2023-08-28 09:00:00,40.4097,146.453, , ,WP
2023-08-26 12:00:00,17.5000,123.100, , ,WP
2021-11-09 00:00:00,10.7000,-108.700,30,1007,EP
2023-05-22 15:00:00,10.2350,146.835, , ,WP
2021-03-10 21:00:00,-33.5725,66.8925, , ,SI
2020-08-27 21:00:00,16.7525,131.073, , ,WP
2021-04-18 06:00:00,-11.5800,64.9600,20,1010,SI
2023-08-03 09:00:00,15.0147,241.515, , ,EP
2024-01-16 06:00:00,-9.40000,93.8000, , ,SI
2022-10-03 21:00:00,16.1575,-112.042, , ,EP
2021-08-06 06:00:00,31.5000,133.000, , ,WP
2023-10-08 00:00:00,9.80000,153.400, , ,WP
2022-08-22 21:00:00,16.7773,122.680, , ,WP
2022-09-24 03:00:00,16.1700,127.363, , ,WP
2020-05-10 15:00:00,8.17939,130.209, , ,WP
2023-07-16 12:00:00,19.7000,114.900, , ,WP
2021-01-04 03:00:00,-14.3875,75.9653, , ,SI
2020-08-28 15:00:00,44.8603,125.618, , ,WP
2021-08-13 12:00:00,12.6500,166.150, , ,WP
2022-07-30 03:00:00,-13.5301,93.5377, , ,SI
2024-04-10 12:00:00,-20.4000,115.200, , ,SI
2023-05-21 06:00:00,7.60000,148.700, , ,WP
2023-02-10 00:00:00,-16.1000,84.9000, , ,SI
2022-09-06 12:00:00,27.5000,-128.400,20,1007,EP
2021-08-05 00:00:00,14.9000,-136.000,30,1007,EP
2020-11-05 03:00:00,17.8649,-121.573, , ,EP
2022-06-19 03:00:00,13.1224,-90.6625, , ,EP
2020-09-12 03:00:00,31.7756,138.800, , ,WP
2022-03-26 03:00:00,-15.6550,73.5325, , ,SI
2021-05-27 00:00:00,23.0571,85.7143,30,988,NI
2021-02-02 03:00:00,-13.0101,54.6274, , ,SI
2024-01-24 15:00:00,-14.2850,91.0649, , ,SI
2020-09-21 03:00:00,25.1275,134.727, , ,WP
2022-09-24 00:00:00,20.8000,-122.900,20,1009,EP
2021-09-29 06:00:00,24.2250,135.350,90,935,WP
2023-08-28 12:00:00,40.7350,147.488, , ,WP
2023-02-14 21:00:00,-24.7366,71.3939, , ,SI
2022-06-29 00:00:00,22.9000,-121.900,30,1008,EP
2020-12-09 03:00:00,-20.0850,76.3750, , ,SI
2020-09-23 18:00:00,20.5000,-121.500,45,1001,EP
2022-05-07 03:00:00,-7.32505,89.0126, , ,SI
2020-08-28 00:00:00,17.4000,-115.700,45,999,EP
2020-09-22 00:00:00,26.9250,135.250,50,985,WP
2020-04-27 09:00:00,16.6953,-121.292, , ,EP
2020-08-16 09:00:00,17.5467,123.338, , ,WP
2022-09-07 03:00:00,17.3398,135.048, , ,WP
2022-09-17 06:00:00,26.7000,132.400, , ,WP
2022-12-21 00:00:00,-14.1000,91.4000, , ,SI
2021-10-29 03:00:00,30.9456,145.523, , ,WP
2021-07-30 18:00:00,12.4000,-125.600,25,1007,EP
2022-03-27 09:00:00,-20.7952,77.4351, , ,SI
2022-09-14 15:00:00,30.5199,122.122, , ,WP
2023-08-11 06:00:00,13.5000,184.500, , ,EP
2023-08-19 06:00:00,16.0000,-140.800, , ,EP
2023-09-02 09:00:00,21.8007,111.193, , ,WP
2021-10-13 18:00:00,23.6000,154.925,40,998,WP
2024-02-20 09:00:00,-13.8773,59.2302, , ,SI
2022-01-14 18:00:00,-17.3800,125.100,15,998,SI
2022-12-21 09:00:00,-13.8800,90.2577, , ,SI
2022-03-20 15:00:00,-13.4696,113.645, , ,SI
2023-07-02 15:00:00,19.5689,-116.762, , ,EP
2023-05-14 15:00:00,21.7791,93.7926, , ,NI
2024-05-02 03:00:00,-9.03753,44.3849, , ,SI
2023-08-28 00:00:00,17.2000,-121.967, , ,EP
2023-05-20 12:00:00,-10.1000,69.2000, , ,SI
2022-09-15 15:00:00,12.5025,-95.0350, , ,EP
2023-08-18 00:00:00,16.2000,-134.200, , ,EP
2020-08-15 12:00:00,13.2000,-133.500,30,1004,EP
2021-09-30 12:00:00,22.9000,67.2000,25,998,NI
2020-10-06 21:00:00,24.8506,136.290, , ,WP
2024-02-17 12:00:00,-16.4000,70.4000, , ,SI
2022-10-28 06:00:00,12.5000,126.700, , ,WP
2022-12-12 09:00:00,19.9725,130.292, , ,WP
2021-09-07 00:00:00,12.0750,124.250,45,998,WP
2023-05-17 21:00:00,-8.88504,72.7151, , ,SI
2020-05-22 18:00:00,-14.2000,95.9000, , ,SI
2022-09-13 09:00:00,15.8500,-108.208, , ,EP
2021-01-23 21:00:00,-15.6971,97.7434, , ,SI
2020-07-14 00:00:00,21.5000,-130.600,25,1010,EP
2021-05-13 15:00:00,10.3350,71.4075, , ,NI
2020-08-18 08:00:00,20.8816,115.500, , ,WP
2021-03-10 00:00:00,-32.0000,66.9000,32,1003,SI
2020-09-29 03:00:00,50.7278,164.027, , ,WP
2024-05-03 06:00:00,-8.40000,42.7000, , ,SI
2020-07-09 09:00:00,16.8224,-109.450, , ,EP
2023-08-17 21:00:00,12.1409,-157.150, , ,EP
2023-09-26 12:00:00,14.5000,-134.000, , ,EP
2021-12-05 15:00:00,-7.69252,100.170, , ,SI
2021-07-23 03:00:00,24.4132,125.246,75,960,WP
2024-03-19 09:00:00,-17.9200,111.637, , ,SI
2023-08-16 21:00:00,12.0263,-152.326, , ,EP
2021-10-27 09:00:00,12.9826,107.743, , ,WP
2021-04-04 12:00:00,-14.1000,104.900,30,998,SI
2020-12-07 00:00:00,-10.2000,108.150,30,1002,SI
2020-12-03 15:00:00,9.38999,79.4137,30,1000,NI
2023-09-01 03:00:00,18.9150,-138.773, , ,EP
2023-02-22 06:00:00,-14.1000,74.5000, , ,SI
2021-08-05 09:00:00,23.6163,117.167, , ,WP
2024-04-06 18:00:00,-14.3000,119.700, , ,SI
2022-07-10 15:00:00,19.3921,-134.772, , ,EP
2023-08-16 09:00:00,17.2579,-125.496, , ,EP
2022-08-20 18:00:00,16.4000,-122.900,25,1008,EP
2021-04-03 12:00:00,-10.7571,123.529,30,1000,SI
2021-06-21 03:00:00,11.6700,147.209, , ,WP
2022-07-01 09:00:00,21.5924,131.252, , ,WP
2022-10-31 03:00:00,16.9200,116.907, , ,WP
2020-02-27 15:00:00,-16.7150,113.890, , ,SI
2021-09-08 06:00:00,14.1750,120.725,45,998,WP
2020-09-17 06:00:00,15.5250,113.075,45,992,WP
2022-09-14 18:00:00,15.5000,-108.100,25,1007,EP
2023-12-03 00:00:00,11.5000,82.5000, , ,NI
2020-10-13 18:00:00,17.6000,79.5000,25,998,NI
2022-06-18 21:00:00,13.0650,-90.1775, , ,EP
2021-04-09 09:00:00,-15.3189,110.083, , ,SI
2021-08-24 15:00:00,12.3575,-96.1000, , ,EP
2021-07-23 15:00:00,25.1125,125.011,70,965,WP
2023-10-07 09:00:00,21.1925,115.150, , ,WP
2020-09-07 00:00:00,35.5000,129.150,70,960,WP
2020-03-17 15:00:00,-20.4570,62.7657, , ,SI
2023-08-28 03:00:00,17.3015,-122.340, , ,EP
2021-07-29 18:00:00,38.0545,118.009, ,992,WP
2021-02-22 03:00:00,-13.1647,128.620, , ,SI
2023-11-02 12:00:00,12.2000,-94.6000, , ,EP
2021-05-09 18:00:00,14.0000,-108.300,35,1005,EP
2021-07-17 18:00:00,14.7000,-124.900,125,945,EP
2020-08-21 15:00:00,22.4129,122.810, , ,WP
2020-04-25 18:00:00,14.2000,-116.600,30,1006,EP
2020-10-10 21:00:00,32.2022,140.001,50,990,WP
2020-11-25 00:00:00,10.6000,82.2000,60,986,NI
2021-07-14 12:00:00,14.2000,-113.500,45,1004,EP
2022-08-14 12:00:00,18.2000,-112.900,30,1007,EP
2020-07-20 18:00:00,18.8000,-130.500,35,1006,EP
2020-03-20 06:00:00,-28.5500,74.3500,28,1003,SI
2022-07-29 06:00:00,-11.5371,94.6437, , ,SI
2021-10-07 03:00:00,14.0000,67.5000,25,1002,NI
2020-08-11 18:00:00,47.2000,148.000, ,996,WP
2020-03-17 06:00:00,-19.0000,60.3000,90,955,SI
2022-12-29 06:00:00,-17.5000,126.000, , ,SI
2022-10-02 06:00:00,37.0000,154.700, , ,WP
2022-02-03 00:00:00,-19.1000,55.7000, , ,SI
2022-07-04 15:00:00,32.1723,128.919, , ,WP
2021-03-04 00:00:00,-20.4500,93.1500,40,990,SI
2021-08-14 15:00:00,46.2650,174.021, , ,WP
2023-07-15 21:00:00,18.9001,116.650, , ,WP
2020-10-13 18:00:00,19.7500,108.700,45,990,WP
2022-07-13 21:00:00,15.3425,-136.742, , ,EP
2021-11-03 12:00:00,8.70000,-86.6000,25,1007,EP
2023-07-27 15:00:00,22.3200,119.058, , ,WP
2021-09-26 18:00:00,18.3500,83.4000,35,994,NI
2020-07-28 18:00:00,24.2000,-167.700,40,1006,EP
2020-08-18 12:00:00,21.1500,114.800,40,998,WP
2020-09-02 00:00:00,19.3750,142.375,55,980,WP
2023-09-01 15:00:00,18.3075,-139.493, , ,EP
2021-02-14 18:00:00,6.20000,141.100, , ,WP
2022-08-22 15:00:00,16.3700,122.920, , ,WP
2020-10-13 21:00:00,19.8178,108.045, , ,WP
2022-07-03 12:00:00,11.8000,-91.9000,55,995,EP
2023-09-05 18:00:00,12.7000,-107.833, , ,EP
2022-07-03 03:00:00,11.3273,-89.6499, , ,EP
2020-08-15 06:00:00,13.3000,-133.300,30,1004,EP
2021-08-04 06:00:00,20.1000,-114.700,25,1010,EP
2020-09-18 00:00:00,23.6000,-126.500,25,1008,EP
2022-03-13 03:00:00,-16.0925,34.5401, , ,SI
2022-07-07 06:00:00,34.1000,145.600, , ,WP
2023-08-30 06:00:00,18.8000,-132.300, , ,EP
2020-10-01 18:00:00,37.3250,181.150, , ,EP
2021-06-28 09:00:00,39.9874,153.450, , ,WP
2022-03-30 03:00:00,-19.9051,81.8403, , ,SI
2021-03-08 00:00:00,-17.9000,80.9500,85,963,SI
2021-08-14 03:00:00,45.3913,173.085, , ,WP
2020-08-29 21:00:00,17.0750,128.918, , ,WP
2021-01-02 18:00:00,-11.1500,72.4500,45,988,SI
2020-10-17 15:00:00,17.8000,67.1275, , ,NI
2021-07-24 06:00:00,18.9273,106.527, ,996,WP
2022-10-21 21:00:00,20.0117,119.335, , ,WP
2023-08-18 00:00:00,12.0472,-157.851, , ,EP
2023-08-17 12:00:00,12.0942,-155.143, , ,EP
2020-11-23 09:00:00,11.2823,48.9135, , ,NI
2021-04-07 15:00:00,-16.3875,105.815, , ,SI
2021-08-25 12:00:00,20.6000,-121.400,25,1007,EP
2020-08-16 12:00:00,11.3000,-96.5000,30,1005,EP
2021-03-26 09:00:00,-10.7724,90.7226, , ,SI
2021-08-05 06:00:00,20.0000,-128.800,40,1004,EP
2024-01-21 03:00:00,-11.9850,92.2425, , ,SI
2021-02-19 06:00:00,6.87500,130.325,40,996,WP
2023-07-14 12:00:00,13.4000,-122.533, , ,EP
2023-08-08 21:00:00,24.4421,147.395, , ,WP
2021-12-26 12:00:00,-13.9000,130.600,20,999,SI
2022-07-09 18:00:00,14.2000,-112.800,35,1006,EP
2020-10-10 18:00:00,32.1500,139.450,50,990,WP
2020-06-13 06:00:00,19.4000,115.025,40,996,WP
2024-02-01 12:00:00,-18.4000,66.3000, , ,SI
2021-10-07 03:00:00,13.6925,136.117, , ,WP
2023-08-27 15:00:00,36.5742,144.113, , ,WP
2022-02-23 00:00:00,-12.9000,99.6000,15,1006,SI
2022-09-04 18:00:00,27.5000,-120.400,25,1006,EP
2022-04-27 03:00:00,-12.8098,104.603, , ,SI
2023-11-22 12:00:00,11.4000,-120.500, , ,EP
2020-10-10 12:00:00,32.1500,138.100,55,985,WP
2021-03-24 21:00:00,-11.3975,92.0673, , ,SI
2022-08-30 03:00:00,26.7423,136.393, , ,WP
2024-03-14 00:00:00,-29.7000,37.1000, , ,SI
2020-09-27 12:00:00,12.4000,-103.400,20,1009,EP
2022-12-22 21:00:00,-12.7074,85.4650, , ,SI
2024-01-13 15:00:00,-17.2023,53.9324, , ,SI
2020-11-20 03:00:00,16.7423,-122.135, , ,EP
2022-07-16 15:00:00,17.6999,-153.400, , ,EP
2023-08-29 15:00:00,19.6151,122.330, , ,WP
2024-01-16 06:00:00,-22.8000,59.0000, , ,SI
2022-07-04 18:00:00,13.8000,-99.6000,85,978,EP
2021-08-22 09:00:00,25.4902,125.120, , ,WP
2021-12-16 18:00:00,4.20000,103.000, , ,WP
2022-05-07 09:00:00,9.85018,90.8727, , ,NI
2020-11-23 03:00:00,9.47148,84.2157,25,1002,NI
2021-10-12 21:00:00,21.4744,152.072, , ,WP
2020-12-02 15:00:00,8.85751,81.6288,45,996,NI
2021-12-23 18:00:00,-9.20000,129.900,15,1004,SI
2022-07-09 15:00:00,19.4572,-127.600, , ,EP
2021-10-12 00:00:00,18.7750,119.050,55,975,WP
2020-08-17 12:00:00,13.9000,-102.300,65,992,EP
2021-09-24 18:00:00,16.0000,103.500, ,1004,WP
2023-09-08 18:00:00,20.1000,-121.900, , ,EP
2022-02-05 21:00:00,-21.1122,47.6444, , ,SI
2020-11-10 03:00:00,13.6559,128.375, , ,WP
2023-08-02 21:00:00,15.3996,244.458, , ,EP
2020-12-07 12:00:00,-10.8000,108.125,30,1000,SI
2022-12-19 12:00:00,-12.7000,93.5000, , ,SI
2020-11-20 21:00:00,16.5079,-125.390, , ,EP
2023-02-28 00:00:00,-28.1000,67.9000, , ,SI
2021-04-24 03:00:00,22.9204,131.488, , ,WP
2022-06-29 09:00:00,23.4226,-123.553, , ,EP
2023-06-28 21:00:00,15.3141,-108.370, , ,EP
2022-07-05 15:00:00,33.6352,134.773, , ,WP
2020-10-09 03:00:00,13.0275,-105.935, , ,EP
2020-11-01 03:00:00,13.5588,122.806, , ,WP
2023-10-10 06:00:00,14.3000,145.500, , ,WP
2021-09-28 15:00:00,20.6849,75.9147, , ,NI
2022-08-13 18:00:00,37.2000,142.600, , ,WP
2023-11-12 18:00:00,7.30000,139.000, , ,WP
2023-11-02 18:00:00,11.7333,-96.1667, , ,EP
2023-06-01 03:00:00,24.5923,126.006, , ,WP
2022-07-31 06:00:00,13.3000,-128.900,40,1002,EP
2023-10-29 00:00:00,10.4600,-92.8000, , ,EP
2022-10-03 15:00:00,15.6500,-111.793, , ,EP
2021-03-08 15:00:00,-27.5448,62.7691, , ,SI
2023-08-31 18:00:00,19.1000,-137.900, , ,EP
2020-10-04 09:00:00,21.9242,139.793, , ,WP
2022-07-30 00:00:00,14.9000,-114.200,70,983,EP
2020-09-05 21:00:00,53.1075,126.719, , ,WP
2021-08-06 06:00:00,27.3250,133.300,40,990,WP
2020-10-26 12:00:00,13.3750,117.575,75,965,WP
2023-08-12 18:00:00,17.6000,176.467, , ,WP
2021-03-11 06:00:00,-17.6000,74.3500,110,940,SI
2023-10-20 00:00:00,17.9000,-108.067, , ,EP
2022-04-13 09:00:00,18.3276,137.345, , ,WP
2022-10-01 09:00:00,33.5995,147.532, , ,WP
2021-03-23 03:00:00,-12.4850,92.0000, , ,SI
2024-02-18 12:00:00,-19.9000,78.6000, , ,SI
2021-06-19 21:00:00,20.3543,-104.026, , ,EP
2021-09-19 00:00:00,33.6000,140.900, ,1008,WP
2020-05-29 15:00:00,17.3000,54.3068, , ,NI
2022-09-14 09:00:00,15.8650,-108.522, , ,EP
2022-01-14 15:00:00,-17.2063,125.235, , ,SI
2022-07-05 00:00:00,14.4000,-100.900,90,974,EP
2022-04-01 15:00:00,-19.2650,84.4000, , ,SI
2020-08-08 09:00:00,13.1199,-99.5076, , ,EP
2022-08-03 12:00:00,16.4000,-129.300,30,1007,EP
2022-09-06 00:00:00,15.9000,-107.700,70,980,EP
2021-04-09 12:00:00,-20.1500,108.900,50,985,SI
2021-08-02 12:00:00,12.5000,-130.200,25,1008,EP
2022-02-18 03:00:00,-13.6401,62.5654, , ,SI
2021-01-19 15:00:00,-15.1785,50.5321, , ,SI
2021-08-23 12:00:00,33.6000,127.133,35,998,WP
2020-08-10 12:00:00,18.7000,-109.200,60,993,EP
2021-03-17 06:00:00,-23.6000,70.0000,25,1004,SI
2022-09-22 06:00:00,17.5000,-107.500,50,999,EP
2020-08-08 12:00:00,19.2667,126.300, ,1002,WP
2021-08-25 12:00:00,12.2000,-98.4000,30,1006,EP
2020-02-27 12:00:00,-15.2500,129.450,20,997,SI
2023-09-08 03:00:00,32.5175,137.256, , ,WP
2021-08-25 00:00:00,20.5000,-119.600,30,1006,EP
2021-06-19 00:00:00,16.0000,-102.600,45,998,EP
2022-04-26 21:00:00,-23.6652,44.7945, , ,SI
2020-08-01 03:00:00,20.4881,128.381, , ,WP
2023-09-29 15:00:00,15.5200,133.728, , ,WP
2021-08-18 00:00:00,17.7000,-129.000,90,974,EP
2023-09-13 09:00:00,22.2146,-135.855, , ,EP
2023-11-05 21:00:00,10.5365,-114.242, , ,EP
2020-09-13 03:00:00,16.7149,-112.963, , ,EP
2021-03-03 00:00:00,-18.7500,90.7000,55,977,SI
2022-09-08 03:00:00,23.2350,-113.035, , ,EP
2022-03-26 09:00:00,-16.6351,74.2998, , ,SI
2020-09-14 12:00:00,17.9000,-118.000,40,1001,EP
2022-09-08 06:00:00,17.2000,131.900, , ,WP
2021-12-02 09:00:00,-9.59991,100.745, , ,SI
2020-06-02 15:00:00,16.2500,71.4601,40,996,NI
2021-09-26 21:00:00,18.2274,82.9497,30,996,NI
2023-10-08 21:00:00,17.6467,-112.763, , ,EP
2023-03-03 18:00:00,-22.0000,38.7000, , ,SI
2020-08-11 12:00:00,27.4000,116.800, , ,WP
2022-03-31 03:00:00,-19.3848,83.4649, , ,SI
2022-08-17 09:00:00,17.6000,-115.943, , ,EP
2022-03-03 15:00:00,-22.7448,123.173, , ,SI
2022-09-02 15:00:00,22.2625,124.670, , ,WP
2020-09-04 03:00:00,48.5280,123.721, , ,WP
2023-08-05 18:00:00,18.7300,-107.270, , ,EP
2022-09-16 12:00:00,13.5000,-96.1000,35,1005,EP
2020-11-13 12:00:00,15.5250,113.375,75,965,WP
2023-09-05 15:00:00,12.7618,-107.433, , ,EP
2020-03-03 06:00:00,-19.0000,130.800,20,998,SI
2023-09-07 21:00:00,17.6846,-117.280, , ,EP
2021-12-25 18:00:00,-12.7000,130.500,25,996,SI
2023-08-02 06:00:00,15.9000,248.100, , ,EP
2021-03-02 03:00:00,-18.5900,89.5412, , ,SI
2020-10-11 21:00:00,17.2875,-107.723, , ,EP
2021-09-10 00:00:00,22.7000,-109.300,85,977,EP
2023-08-11 21:00:00,15.1941,180.709, , ,EP
2021-12-25 00:00:00,-11.5000,130.100,25,1000,SI
2022-07-11 15:00:00,14.5347,-123.543, , ,EP
2021-12-16 09:00:00,10.0450,125.078, , ,WP
2023-01-23 12:00:00,-20.6000,43.8000, , ,SI
2020-09-05 21:00:00,27.0069,130.688,95,925,WP
2024-03-23 21:00:00,-21.8297,91.7773, , ,SI
2023-01-22 09:00:00,-19.1998,43.9449, , ,SI
2020-11-04 21:00:00,14.3062,112.016, , ,WP
2022-09-19 03:00:00,34.4270,131.655, , ,WP
2020-08-01 15:00:00,21.6569,126.513, , ,WP
2021-03-05 12:00:00,-24.3500,95.2500,45,988,SI
2023-08-11 00:00:00,12.9000,186.200, , ,EP
2023-11-26 00:00:00,14.9000,-122.700, , ,EP
2021-03-07 00:00:00,-22.4500,54.0500,38,997,SI
2021-10-07 18:00:00,17.4000,111.025,35,994,WP
2021-08-15 12:00:00,19.1000,-119.700,100,965,EP
2020-08-09 03:00:00,50.5696,161.506, , ,WP
2023-08-15 03:00:00,11.1461,-143.304, , ,EP
2021-03-07 18:00:00,-28.1000,97.3000,20,1002,SI
2021-01-17 03:00:00,-18.1332,90.4356, , ,SI
2021-09-18 18:00:00,34.0500,140.300, ,1006,WP
2021-05-30 21:00:00,7.59114,131.104, , ,WP
2023-12-03 06:00:00,11.8000,82.7000, , ,NI
2020-11-10 15:00:00,14.5027,126.237, , ,WP
2023-12-18 21:00:00,7.42947,123.377, , ,WP
2024-05-25 06:00:00,12.8000,123.000, , ,WP
2021-01-02 03:00:00,-20.5773,17.5376, , ,SI
2023-10-06 21:00:00,16.2841,-111.197, , ,EP
2021-07-24 15:00:00,18.3275,106.620, , ,WP
2023-11-05 18:00:00,10.5000,-113.900, , ,EP
2020-08-02 03:00:00,19.5233,106.231, , ,WP
2023-09-12 15:00:00,22.9773,-131.920, , ,EP
2021-02-21 15:00:00,-13.3000,129.508, , ,SI
2022-12-30 21:00:00,-16.9849,128.190, , ,SI
2022-09-07 03:00:00,19.3848,-111.623, , ,EP
2022-08-25 12:00:00,42.4000,155.000, , ,WP
2020-09-20 06:00:00,23.7182,133.982, ,1006,WP
2024-02-21 03:00:00,-15.7199,124.438, , ,SI
2022-08-06 18:00:00,14.7000,-106.300,30,1006,EP
2021-01-23 03:00:00,-22.8438,123.593, , ,SI
2020-04-26 03:00:00,14.7924,-117.493, , ,EP
2020-10-06 00:00:00,21.2000,-133.100,45,999,EP
2023-08-12 06:00:00,28.9000,141.400, , ,WP
2021-07-21 18:00:00,23.6750,126.200,85,950,WP
2022-09-21 18:00:00,21.8000,-115.000,25,1006,EP
2021-04-19 21:00:00,-11.2798,54.5273, , ,SI
2022-04-24 12:00:00,-18.5593,39.7431, , ,SI
2020-12-30 00:00:00,-19.3000,35.9000,60,975,SI
2020-11-03 21:00:00,14.0452,-116.085, , ,EP
2021-10-26 06:00:00,11.6333,111.000, , ,WP
2021-08-13 00:00:00,44.9500,165.600, ,986,WP
2023-09-01 18:00:00,24.4000,148.300, , ,WP
2021-11-08 09:00:00,7.74253,89.7627, , ,NI
2022-10-02 15:00:00,19.6425,-106.965, , ,EP
2022-02-07 00:00:00,-23.7000,77.0000, , ,SI
2020-07-13 03:00:00,17.8927,123.777, , ,WP
2021-01-21 00:00:00,-16.2000,43.9000,35,996,SI
2021-12-02 00:00:00,16.5250,135.550,70,970,WP
2020-08-09 06:00:00,15.9600,118.240, ,1000,WP
2023-05-31 18:00:00,23.5000,125.600, , ,WP
2020-10-25 06:00:00,17.5000,108.280,35,1000,WP
2021-10-14 06:00:00,24.2500,157.300,40,998,WP
2020-10-09 15:00:00,13.3575,-106.093, , ,EP
2020-11-08 03:00:00,12.4861,120.377, , ,WP
2020-08-15 09:00:00,13.2500,-133.408, , ,EP
2023-09-10 15:00:00,24.3251,-127.047, , ,EP
2021-04-03 09:00:00,-10.8349,123.356, , ,SI
2024-01-31 12:00:00,-20.0000,66.2000, , ,SI
2021-10-11 09:00:00,18.7965,122.331, , ,WP
2021-12-03 18:00:00,15.4500,84.9000,40,1000,NI
2021-09-19 12:00:00,32.5000,141.200, ,1010,WP
2023-11-26 06:00:00,14.4333,-123.100, , ,EP
2021-04-10 21:00:00,-23.3970,109.981, , ,SI
2021-03-08 06:00:00,-29.6000,98.2000,15,1004,SI
2023-08-15 21:00:00,11.1914,-147.136, , ,EP
2020-09-08 18:00:00,45.8000,127.100, ,994,WP
2023-01-02 18:00:00,-18.7000,126.900, , ,SI
2021-10-16 12:00:00,31.7933,165.807,45,998,WP
2023-09-24 03:00:00,14.2203,-121.503, , ,EP
2021-02-01 12:00:00,-13.3000,57.1000, , ,SI
2023-01-04 03:00:00,-18.1974,123.410, , ,SI
2020-09-19 00:00:00,16.4000,100.500, , ,WP
